Filename,First Score,First Probability
AF-A0A5K4E8L0-F1-model_v4,3.88,0.123
AF-A0A5K4ER23-F1-model_v4,3.88,0.123
AF-A0A5K4ET54-F1-model_v4,3.88,0.123
AF-A0A5K4EY29-F1-model_v4,3.88,0.123
AF-A0A5K4F591-F1-model_v4,3.88,0.123
AF-A0A5K4FA55-F1-model_v4,3.88,0.123
AF-G4M0A6-F1-model_v4,3.88,0.123
AF-A0A3Q0KC04-F1-model_v4,3.87,0.122
AF-A0A3Q0KFL0-F1-model_v4,3.87,0.122
AF-A0A5K4EPJ4-F1-model_v4,3.87,0.123
AF-A0A5K4F089-F1-model_v4,3.87,0.122
AF-G4V5W4-F1-model_v4,3.87,0.122
AF-A0A3Q0KJU0-F1-model_v4,3.86,0.122
AF-A0A5K4EFD9-F1-model_v4,3.86,0.122
AF-A0A5K4EG78-F1-model_v4,3.86,0.122
AF-A0A5K4F1E2-F1-model_v4,3.86,0.122
AF-A0A5K4F3M3-F1-model_v4,3.86,0.122
AF-A0A5K4F3T8-F1-model_v4,3.86,0.122
AF-A0A5K4FCR4-F1-model_v4,3.86,0.122
AF-A0A5K4FDN7-F1-model_v4,3.86,0.122
AF-A0A5K4FE34-F1-model_v4,3.86,0.122
AF-G4V5Q1-F1-model_v4,3.86,0.122
AF-A0A3Q0KT29-F1-model_v4,3.85,0.122
AF-A0A5K4ENQ8-F1-model_v4,3.85,0.122
AF-A0A5K4FGZ1-F1-model_v4,3.85,0.121
AF-C4QP07-F1-model_v4,3.85,0.122
AF-G4VBU4-F1-model_v4,3.85,0.121
AF-A0A3Q0KE61-F1-model_v4,3.84,0.121
AF-A0A3Q0KN20-F1-model_v4,3.84,0.121
AF-A0A5K4EDC0-F1-model_v4,3.84,0.121
AF-A0A5K4EM08-F1-model_v4,3.84,0.121
AF-A0A5K4F142-F1-model_v4,3.84,0.121
AF-A0A5K4F1V9-F1-model_v4,3.84,0.121
AF-A0A5K4F2G9-F1-model_v4,3.84,0.121
AF-A0A5K4F401-F1-model_v4,3.84,0.121
AF-A0A5K4FF86-F1-model_v4,3.84,0.121
AF-G4VG84-F1-model_v4,3.84,0.121
AF-A0A3Q0KFL4-F1-model_v4,3.83,0.12
AF-A0A3Q0KFR5-F1-model_v4,3.83,0.12
AF-A0A3Q0KM72-F1-model_v4,3.83,0.12
AF-A0A5K4ED23-F1-model_v4,3.83,0.12
AF-A0A5K4ER37-F1-model_v4,3.83,0.121
AF-A0A5K4EZU0-F1-model_v4,3.83,0.12
AF-A0A5K4F4E5-F1-model_v4,3.83,0.12
AF-A0A3Q0KEN9-F1-model_v4,3.82,0.12
AF-A0A3Q0KK61-F1-model_v4,3.82,0.12
AF-A0A3Q0KMV5-F1-model_v4,3.82,0.12
AF-A0A3Q0KRU7-F1-model_v4,3.82,0.12
AF-A0A3Q0KV03-F1-model_v4,3.82,0.12
AF-A0A5K4F0S1-F1-model_v4,3.82,0.12
AF-A0A5K4F0U4-F1-model_v4,3.82,0.12
AF-A0A5K4F2X9-F1-model_v4,3.82,0.12
AF-G4VAI1-F1-model_v4,3.82,0.12
AF-A0A3Q0KMV0-F1-model_v4,3.81,0.119
AF-A0A5K4F133-F1-model_v4,3.81,0.119
AF-A0A5K4FEM6-F1-model_v4,3.81,0.119
AF-A0A5K4FF96-F1-model_v4,3.81,0.119
AF-G4VR73-F1-model_v4,3.81,0.119
AF-A0A3Q0KD97-F1-model_v4,3.8,0.119
AF-A0A3Q0KJ51-F1-model_v4,3.8,0.119
AF-A0A3Q0KS04-F1-model_v4,3.8,0.119
AF-A0A5K4EC66-F1-model_v4,3.79,0.119
AF-A0A5K4F7S7-F1-model_v4,3.79,0.118
AF-G4VFE1-F1-model_v4,3.79,0.119
AF-Q04702-F1-model_v4,3.79,0.118
AF-A0A3Q0KJM0-F1-model_v4,3.78,0.118
AF-A0A3Q0KMN7-F1-model_v4,3.78,0.118
AF-A0A3Q0KQT0-F1-model_v4,3.78,0.118
AF-A0A5K4EQE6-F1-model_v4,3.78,0.118
AF-G4LZ79-F1-model_v4,3.78,0.118
AF-G4V689-F1-model_v4,3.78,0.117
AF-A0A3Q0KFB6-F1-model_v4,3.77,0.117
AF-A0A3Q0KTV2-F1-model_v4,3.77,0.117
AF-A0A5K4EQC7-F1-model_v4,3.77,0.117
AF-A0A5K4EWI5-F1-model_v4,3.77,0.117
AF-A0A5K4EZL5-F1-model_v4,3.77,0.117
AF-A0A5K4F4K4-F1-model_v4,3.77,0.117
AF-A0A3Q0KEJ3-F1-model_v4,3.76,0.117
AF-A0A3Q0KLH8-F1-model_v4,3.76,0.116
AF-A0A3Q0KPU2-F1-model_v4,3.76,0.116
AF-A0A5K4F7T9-F1-model_v4,3.76,0.117
AF-G4M1K6-F1-model_v4,3.76,0.116
AF-G4VSW3-F1-model_v4,3.76,0.116
AF-A0A3Q0KGT3-F1-model_v4,3.75,0.116
AF-A0A3Q0KHA1-F1-model_v4,3.75,0.116
AF-A0A3Q0KJD3-F1-model_v4,3.75,0.116
AF-A0A3Q0KLB5-F1-model_v4,3.75,0.116
AF-A0A3Q0KM12-F1-model_v4,3.75,0.116
AF-A0A3Q0KPA7-F1-model_v4,3.75,0.116
AF-A0A3Q0KQE6-F1-model_v4,3.75,0.116
AF-A0A5K4EAI3-F1-model_v4,3.75,0.116
AF-A0A5K4EHZ9-F1-model_v4,3.75,0.116
AF-A0A5K4EQP2-F1-model_v4,3.75,0.116
AF-A0A5K4F6J0-F1-model_v4,3.75,0.116
AF-G4VCL4-F1-model_v4,3.75,0.116
AF-G4VND7-F1-model_v4,3.75,0.116
AF-A0A5K4EVQ8-F1-model_v4,3.74,0.115
AF-A0A5K4EYE3-F1-model_v4,3.74,0.115
AF-A0A5K4F811-F1-model_v4,3.74,0.115
AF-A0A5K4FBQ5-F1-model_v4,3.74,0.116
AF-G4LZ88-F1-model_v4,3.74,0.116
AF-A0A3Q0KN75-F1-model_v4,3.73,0.115
AF-A0A3Q0KNN4-F1-model_v4,3.73,0.115
AF-A0A5K4EBD8-F1-model_v4,3.73,0.115
AF-A0A5K4F231-F1-model_v4,3.73,0.115
AF-A0A3Q0KCY5-F1-model_v4,3.72,0.114
AF-A0A3Q0KMD6-F1-model_v4,3.72,0.114
AF-A0A3Q0KTR5-F1-model_v4,3.72,0.114
AF-A0A5K4E9P2-F1-model_v4,3.72,0.114
AF-A0A5K4F776-F1-model_v4,3.72,0.114
AF-G4VT03-F1-model_v4,3.72,0.114
AF-A0A3Q0KD51-F1-model_v4,3.71,0.114
AF-A0A3Q0KPM4-F1-model_v4,3.71,0.113
AF-A0A3Q0KTU6-F1-model_v4,3.71,0.113
AF-A0A5K4ER48-F1-model_v4,3.71,0.113
AF-A0A5K4EVI3-F1-model_v4,3.71,0.114
AF-A0A5K4F2G0-F1-model_v4,3.71,0.113
AF-A0A5K4F3I7-F1-model_v4,3.71,0.114
AF-A0A5K4FCE1-F1-model_v4,3.71,0.114
AF-G4VLL8-F1-model_v4,3.71,0.114
AF-A0A3Q0KHY7-F1-model_v4,3.7,0.113
AF-A0A5K4F095-F1-model_v4,3.7,0.113
AF-A0A5K4F7U2-F1-model_v4,3.7,0.113
AF-G4VQA4-F1-model_v4,3.7,0.113
AF-A0A3Q0KRT5-F1-model_v4,3.69,0.112
AF-A0A5K4ENZ1-F1-model_v4,3.69,0.113
AF-A0A5K4F2L2-F1-model_v4,3.69,0.113
AF-C4QP66-F1-model_v4,3.69,0.113
AF-A0A3Q0KCU2-F1-model_v4,3.68,0.112
AF-A0A5K4F7M2-F1-model_v4,3.68,0.112
AF-A0A5K4FDQ7-F1-model_v4,3.68,0.112
AF-G4LXW0-F1-model_v4,3.68,0.112
AF-G4M0D3-F1-model_v4,3.68,0.112
AF-G4V7Y4-F1-model_v4,3.68,0.112
AF-G4VC85-F1-model_v4,3.68,0.112
AF-G4VDK2-F1-model_v4,3.68,0.112
AF-A0A3Q0KD57-F1-model_v4,3.67,0.111
AF-A0A3Q0KSQ5-F1-model_v4,3.67,0.111
AF-A0A5K4EE63-F1-model_v4,3.67,0.111
AF-A0A5K4F0Y3-F1-model_v4,3.67,0.112
AF-A0A5K4F9E7-F1-model_v4,3.67,0.112
AF-A0A5K4FAA5-F1-model_v4,3.67,0.112
AF-A0A5K4FAP2-F1-model_v4,3.67,0.111
AF-A0A5K4FCB8-F1-model_v4,3.67,0.111
AF-A0A3Q0KBW1-F1-model_v4,3.66,0.111
AF-A0A3Q0KSU4-F1-model_v4,3.66,0.111
AF-A0A3Q0KTW3-F1-model_v4,3.66,0.111
AF-A0A5K4EBL0-F1-model_v4,3.66,0.111
AF-A0A5K4EDW4-F1-model_v4,3.66,0.111
AF-A0A5K4ENJ7-F1-model_v4,3.66,0.111
AF-A0A5K4F9G0-F1-model_v4,3.66,0.111
AF-A0A5K4FE97-F1-model_v4,3.66,0.111
AF-A0A3Q0KU22-F1-model_v4,3.65,0.11
AF-A0A5K4FA35-F1-model_v4,3.65,0.11
AF-A0A5K4FD64-F1-model_v4,3.65,0.11
AF-G4LZG8-F1-model_v4,3.65,0.11
AF-A0A3Q0KMW6-F1-model_v4,3.64,0.11
AF-A0A5K4EDE5-F1-model_v4,3.64,0.11
AF-A0A5K4F8E3-F1-model_v4,3.64,0.109
AF-A0A5K4FE89-F1-model_v4,3.64,0.11
AF-G4V864-F1-model_v4,3.64,0.11
AF-A0A5K4F2F1-F1-model_v4,3.63,0.109
AF-A0A5K4F9G2-F1-model_v4,3.63,0.109
AF-G4VDB2-F1-model_v4,3.63,0.109
AF-G4VJJ1-F1-model_v4,3.63,0.109
AF-A0A3Q0KEW9-F1-model_v4,3.62,0.109
AF-A0A3Q0KKL1-F1-model_v4,3.62,0.109
AF-A0A5K4FAG0-F1-model_v4,3.62,0.109
AF-A0A3Q0KEK6-F1-model_v4,3.61,0.108
AF-A0A3Q0KIU6-F1-model_v4,3.61,0.108
AF-A0A3Q0KJI8-F1-model_v4,3.61,0.108
AF-A0A3Q0KQF6-F1-model_v4,3.61,0.108
AF-A0A5K4EBY5-F1-model_v4,3.61,0.108
AF-A0A5K4EGX2-F1-model_v4,3.61,0.108
AF-A0A5K4ES43-F1-model_v4,3.61,0.108
AF-A0A5K4F3F7-F1-model_v4,3.61,0.108
AF-A0A5K4FC72-F1-model_v4,3.61,0.108
AF-A0A5K4FG94-F1-model_v4,3.61,0.108
AF-A0A3Q0KFR0-F1-model_v4,3.6,0.108
AF-A0A3Q0KS55-F1-model_v4,3.6,0.108
AF-A0A5K4EPF6-F1-model_v4,3.6,0.107
AF-A0A5K4EQD3-F1-model_v4,3.6,0.108
AF-A0A5K4F890-F1-model_v4,3.6,0.108
AF-G4LWL0-F1-model_v4,3.6,0.107
AF-G4VPT8-F1-model_v4,3.6,0.107
AF-P38658-F1-model_v4,3.6,0.107
AF-Q9Y0D3-F1-model_v4,3.6,0.107
AF-A0A3Q0KF47-F1-model_v4,3.59,0.107
AF-A0A5K4EL05-F1-model_v4,3.59,0.107
AF-A0A5K4EVF5-F1-model_v4,3.59,0.107
AF-A0A5K4EY52-F1-model_v4,3.59,0.107
AF-A0A5K4FCB2-F1-model_v4,3.59,0.107
AF-G4M103-F1-model_v4,3.59,0.107
AF-A0A5K4EC12-F1-model_v4,3.58,0.107
AF-A0A5K4ERT1-F1-model_v4,3.58,0.107
AF-A0A5K4F2K2-F1-model_v4,3.58,0.107
AF-Q95WA2-F1-model_v4,3.58,0.107
AF-A0A3Q0KJV7-F1-model_v4,3.57,0.106
AF-A0A3Q0KSV7-F1-model_v4,3.57,0.106
AF-A0A5K4EZR9-F1-model_v4,3.57,0.106
AF-A0A5K4F886-F1-model_v4,3.57,0.106
AF-A0A5K4F8F0-F1-model_v4,3.57,0.106
AF-G4LVI8-F1-model_v4,3.57,0.106
AF-G4V7G3-F1-model_v4,3.57,0.106
AF-G4VHS6-F1-model_v4,3.57,0.106
AF-G4VIX1-F1-model_v4,3.57,0.106
AF-G4VK94-F1-model_v4,3.57,0.106
AF-A0A3Q0KBI4-F1-model_v4,3.56,0.106
AF-A0A3Q0KTF8-F1-model_v4,3.56,0.105
AF-A0A5K4F302-F1-model_v4,3.56,0.105
AF-A0A5K4F8W8-F1-model_v4,3.56,0.106
AF-A0A5K4FDH3-F1-model_v4,3.56,0.106
AF-A0A5K4FF43-F1-model_v4,3.56,0.105
AF-C4QB35-F1-model_v4,3.56,0.105
AF-G4V831-F1-model_v4,3.56,0.105
AF-A0A3Q0KGT2-F1-model_v4,3.55,0.105
AF-A0A3Q0KLZ7-F1-model_v4,3.55,0.105
AF-A0A3Q0KSB7-F1-model_v4,3.55,0.105
AF-A0A5K4EKA3-F1-model_v4,3.55,0.105
AF-G4V9Q9-F1-model_v4,3.55,0.105
AF-G4VIL2-F1-model_v4,3.55,0.105
AF-A0A3Q0KHZ2-F1-model_v4,3.54,0.104
AF-A0A3Q0KKP5-F1-model_v4,3.54,0.104
AF-A0A5K4EFH6-F1-model_v4,3.54,0.104
AF-A0A5K4EWX5-F1-model_v4,3.54,0.104
AF-A0A5K4F1F9-F1-model_v4,3.54,0.104
AF-A0A5K4F2A9-F1-model_v4,3.54,0.104
AF-A0A5K4FBZ7-F1-model_v4,3.54,0.104
AF-G4V5I6-F1-model_v4,3.54,0.104
AF-G4VSA0-F1-model_v4,3.54,0.104
AF-A0A3Q0KM07-F1-model_v4,3.53,0.104
AF-A0A5K4F3B5-F1-model_v4,3.53,0.104
AF-A0A5K4F815-F1-model_v4,3.53,0.104
AF-C4QUA1-F1-model_v4,3.53,0.104
AF-G4VII5-F1-model_v4,3.53,0.104
AF-Q1WIQ3-F1-model_v4,3.53,0.104
AF-A0A3Q0KJZ8-F1-model_v4,3.52,0.103
AF-A0A3Q0KML4-F1-model_v4,3.52,0.103
AF-A0A3Q0KRS0-F1-model_v4,3.52,0.103
AF-A0A5K4EGN3-F1-model_v4,3.52,0.103
AF-A0A5K4EYF6-F1-model_v4,3.52,0.103
AF-A0A5K4F2M7-F1-model_v4,3.52,0.103
AF-A0A5K4F844-F1-model_v4,3.52,0.103
AF-A0A5K4FAB7-F1-model_v4,3.52,0.103
AF-C4QDY4-F1-model_v4,3.52,0.103
AF-A0A3Q0KPW2-F1-model_v4,3.51,0.103
AF-A0A3Q0KV30-F1-model_v4,3.51,0.103
AF-A0A5K4EE86-F1-model_v4,3.51,0.103
AF-A0A5K4EKQ4-F1-model_v4,3.51,0.103
AF-A0A5K4F0F1-F1-model_v4,3.51,0.103
AF-A0A5K4F5H9-F1-model_v4,3.51,0.102
AF-A0A5K4F5N1-F1-model_v4,3.51,0.103
AF-A0A5K4FDR3-F1-model_v4,3.51,0.103
AF-G4LZ69-F1-model_v4,3.51,0.102
AF-G4V6T9-F1-model_v4,3.51,0.102
AF-G4VS02-F1-model_v4,3.51,0.103
AF-A0A3Q0KFW4-F1-model_v4,3.5,0.102
AF-A0A5K4EKS9-F1-model_v4,3.5,0.102
AF-A0A5K4FCZ4-F1-model_v4,3.5,0.102
AF-G4M1J2-F1-model_v4,3.5,0.102
AF-A0A3Q0KMD2-F1-model_v4,3.49,0.101
AF-A0A3Q0KN61-F1-model_v4,3.49,0.102
AF-A0A3Q0KUC7-F1-model_v4,3.49,0.101
AF-A0A5K4F3U8-F1-model_v4,3.49,0.102
AF-A0A5K4F4R2-F1-model_v4,3.49,0.102
AF-A0A5K4F7L1-F1-model_v4,3.49,0.102
AF-A0A5K4FDP1-F1-model_v4,3.49,0.101
AF-G4LVS2-F1-model_v4,3.49,0.101
AF-G4VB87-F1-model_v4,3.49,0.101
AF-G4VHT8-F1-model_v4,3.49,0.102
AF-G4VTK8-F1-model_v4,3.49,0.102
AF-Q9NGC4-F1-model_v4,3.49,0.101
AF-A0A3Q0KSM1-F1-model_v4,3.48,0.101
AF-A0A5K4EI21-F1-model_v4,3.48,0.101
AF-A0A5K4F444-F1-model_v4,3.48,0.101
AF-A0A5K4F5P6-F1-model_v4,3.48,0.101
AF-A0A5K4F678-F1-model_v4,3.48,0.101
AF-G4M1N9-F1-model_v4,3.48,0.101
AF-A0A3Q0KJB4-F1-model_v4,3.47,0.1
AF-A0A3Q0KKI5-F1-model_v4,3.47,0.101
AF-A0A3Q0KL51-F1-model_v4,3.47,0.1
AF-A0A3Q0KT68-F1-model_v4,3.47,0.1
AF-A0A5K4EKG1-F1-model_v4,3.47,0.1
AF-A0A5K4F5Z9-F1-model_v4,3.47,0.1
AF-A0A5K4EDW9-F1-model_v4,3.46,0.1
AF-A0A5K4F286-F1-model_v4,3.46,0.1
AF-A0A5K4F8B0-F1-model_v4,3.46,0.1
AF-A0A5K4FFE6-F1-model_v4,3.46,0.1
AF-G4V8G0-F1-model_v4,3.46,0.1
AF-A0A3Q0KPM3-F1-model_v4,3.45,0.099
AF-A0A3Q0KQ31-F1-model_v4,3.45,0.099
AF-A0A3Q0KU55-F1-model_v4,3.45,0.099
AF-A0A5K4E9Z0-F1-model_v4,3.45,0.1
AF-A0A5K4EX16-F1-model_v4,3.45,0.1
AF-A0A5K4F0M9-F1-model_v4,3.45,0.099
AF-A0A5K4F299-F1-model_v4,3.45,0.1
AF-A0A5K4FE50-F1-model_v4,3.45,0.099
AF-O77234-F1-model_v4,3.45,0.099
AF-A0A3Q0KI89-F1-model_v4,3.44,0.099
AF-A0A3Q0KMW5-F1-model_v4,3.44,0.099
AF-A0A3Q0KNR9-F1-model_v4,3.44,0.099
AF-A0A3Q0KRB6-F1-model_v4,3.44,0.099
AF-A0A5K4EEJ3-F1-model_v4,3.44,0.099
AF-A0A5K4ER62-F1-model_v4,3.44,0.099
AF-A0A5K4EZP4-F1-model_v4,3.44,0.099
AF-G4V8N6-F1-model_v4,3.44,0.099
AF-A0A5K4EZW4-F1-model_v4,3.43,0.098
AF-A0A5K4F787-F1-model_v4,3.43,0.098
AF-A0A5K4FAV1-F1-model_v4,3.43,0.098
AF-G4V862-F1-model_v4,3.43,0.098
AF-G4V8P1-F1-model_v4,3.43,0.098
AF-A0A0U5KJN7-F1-model_v4,3.42,0.098
AF-A0A3Q0KB90-F1-model_v4,3.42,0.098
AF-A0A3Q0KDE5-F1-model_v4,3.42,0.098
AF-A0A3Q0KRZ9-F1-model_v4,3.42,0.098
AF-A0A5K4F3C2-F1-model_v4,3.42,0.098
AF-A0A5K4F5I3-F1-model_v4,3.42,0.098
AF-A0A5K4FBJ2-F1-model_v4,3.42,0.098
AF-A0A3Q0KI50-F1-model_v4,3.41,0.097
AF-A0A3Q0KK75-F1-model_v4,3.41,0.098
AF-A0A3Q0KKV0-F1-model_v4,3.41,0.097
AF-A0A3Q0KVE6-F1-model_v4,3.41,0.097
AF-A0A5K4EEH0-F1-model_v4,3.41,0.097
AF-A0A5K4ETM9-F1-model_v4,3.41,0.097
AF-A0A5K4EVT3-F1-model_v4,3.41,0.097
AF-A0A5K4F2W2-F1-model_v4,3.41,0.097
AF-A0A5K4F7J0-F1-model_v4,3.41,0.097
AF-A0A5K4FBM0-F1-model_v4,3.41,0.097
AF-A0A5K4FG83-F1-model_v4,3.41,0.097
AF-C4QUE4-F1-model_v4,3.41,0.098
AF-G4VND5-F1-model_v4,3.41,0.098
AF-Q95PM1-F1-model_v4,3.41,0.098
AF-A0A3Q0KF19-F1-model_v4,3.4,0.097
AF-A0A3Q0KM50-F1-model_v4,3.4,0.097
AF-A0A3Q0KQC2-F1-model_v4,3.4,0.097
AF-A0A5K4EPH1-F1-model_v4,3.4,0.097
AF-A0A5K4EW40-F1-model_v4,3.4,0.097
AF-A0A5K4F137-F1-model_v4,3.4,0.097
AF-A0A5K4F386-F1-model_v4,3.4,0.097
AF-A0A5K4F5K7-F1-model_v4,3.4,0.097
AF-A0A5K4F6R3-F1-model_v4,3.4,0.097
AF-A0A5K4F9P2-F1-model_v4,3.4,0.097
AF-A0A5K4F9S9-F1-model_v4,3.4,0.097
AF-A0A5K4FBY4-F1-model_v4,3.4,0.097
AF-Q86QS6-F1-model_v4,3.4,0.097
AF-A0A3Q0KD53-F1-model_v4,3.39,0.096
AF-A0A3Q0KQE3-F1-model_v4,3.39,0.096
AF-A0A5K4EKW8-F1-model_v4,3.39,0.096
AF-A0A5K4EP06-F1-model_v4,3.39,0.096
AF-A0A5K4ESD5-F1-model_v4,3.39,0.096
AF-A0A5K4F356-F1-model_v4,3.39,0.096
AF-A0A5K4F3P5-F1-model_v4,3.39,0.096
AF-A0A5K4F455-F1-model_v4,3.39,0.096
AF-A0A5K4FB48-F1-model_v4,3.39,0.097
AF-G4LVL5-F1-model_v4,3.39,0.096
AF-G4VSS5-F1-model_v4,3.39,0.096
AF-A0A3Q0KBL8-F1-model_v4,3.38,0.096
AF-A0A3Q0KC78-F1-model_v4,3.38,0.096
AF-A0A3Q0KJT4-F1-model_v4,3.38,0.096
AF-A0A3Q0KLI3-F1-model_v4,3.38,0.096
AF-A0A5K4EPT1-F1-model_v4,3.38,0.096
AF-A0A5K4FBV5-F1-model_v4,3.38,0.096
AF-C4Q2I6-F1-model_v4,3.38,0.096
AF-G4VEH5-F1-model_v4,3.38,0.096
AF-A0A3Q0KBB9-F1-model_v4,3.37,0.095
AF-A0A3Q0KBT3-F1-model_v4,3.37,0.095
AF-A0A3Q0KF80-F1-model_v4,3.36,0.095
AF-A0A3Q0KH87-F1-model_v4,3.36,0.095
AF-A0A3Q0KRE4-F1-model_v4,3.36,0.095
AF-A0A3Q0KTE9-F1-model_v4,3.36,0.095
AF-A0A3Q0KTK2-F1-model_v4,3.36,0.095
AF-A0A3Q0KV85-F1-model_v4,3.36,0.095
AF-A0A5K4EID2-F1-model_v4,3.36,0.095
AF-A0A5K4ERM2-F1-model_v4,3.36,0.095
AF-A0A5K4FCE2-F1-model_v4,3.36,0.095
AF-A0A5K4FFB5-F1-model_v4,3.36,0.095
AF-G4V5M8-F1-model_v4,3.36,0.095
AF-A0A3Q0KHG9-F1-model_v4,3.35,0.094
AF-A0A3Q0KP93-F1-model_v4,3.35,0.094
AF-A0A5K4EES9-F1-model_v4,3.35,0.094
AF-A0A5K4F0K9-F1-model_v4,3.35,0.094
AF-G4LV29-F1-model_v4,3.35,0.094
AF-A0A3Q0KND5-F1-model_v4,3.34,0.094
AF-A0A3Q0KP25-F1-model_v4,3.34,0.094
AF-A0A3Q0KR74-F1-model_v4,3.34,0.094
AF-A0A3Q0KTX5-F1-model_v4,3.34,0.094
AF-A0A5K4EEV0-F1-model_v4,3.34,0.094
AF-A0A5K4EVQ6-F1-model_v4,3.34,0.094
AF-A0A5K4F3R6-F1-model_v4,3.34,0.094
AF-A0A5K4F4Y6-F1-model_v4,3.34,0.094
AF-A0A5K4F6N9-F1-model_v4,3.34,0.094
AF-A0A5K4F948-F1-model_v4,3.34,0.094
AF-G4LYJ9-F1-model_v4,3.34,0.094
AF-G4V8Z0-F1-model_v4,3.34,0.094
AF-G4VCA6-F1-model_v4,3.34,0.094
AF-Q6B963-F1-model_v4,3.34,0.094
AF-A0A3Q0KME6-F1-model_v4,3.33,0.093
AF-G4LYG9-F1-model_v4,3.33,0.093
AF-G4V7F4-F1-model_v4,3.33,0.093
AF-G4VB66-F1-model_v4,3.33,0.093
AF-G4VH75-F1-model_v4,3.33,0.093
AF-A0A3Q0KDB8-F1-model_v4,3.32,0.093
AF-A0A5K4EB75-F1-model_v4,3.32,0.093
AF-A0A5K4EBC8-F1-model_v4,3.32,0.093
AF-A0A5K4F454-F1-model_v4,3.32,0.093
AF-G4LVB6-F1-model_v4,3.32,0.093
AF-G4V7S4-F1-model_v4,3.32,0.093
AF-A0A3Q0KKN6-F1-model_v4,3.31,0.093
AF-A0A3Q0KMC7-F1-model_v4,3.31,0.092
AF-A0A3Q0KUZ5-F1-model_v4,3.31,0.092
AF-A0A5K4F2M9-F1-model_v4,3.31,0.093
AF-A0A3Q0KKV3-F1-model_v4,3.3,0.092
AF-A0A3Q0KPC3-F1-model_v4,3.3,0.092
AF-A0A3Q0KTM5-F1-model_v4,3.3,0.092
AF-A0A5K4F4J2-F1-model_v4,3.3,0.092
AF-A0A5K4F5G6-F1-model_v4,3.3,0.092
AF-A0A3Q0KBE1-F1-model_v4,3.29,0.092
AF-A0A3Q0KJ25-F1-model_v4,3.29,0.091
AF-A0A3Q0KL91-F1-model_v4,3.29,0.092
AF-A0A3Q0KV96-F1-model_v4,3.29,0.092
AF-A0A5K4F365-F1-model_v4,3.29,0.092
AF-A0A5K4F5P4-F1-model_v4,3.29,0.091
AF-A0A5K4FC15-F1-model_v4,3.29,0.091
AF-A0A5K4FE15-F1-model_v4,3.29,0.091
AF-G4LY72-F1-model_v4,3.29,0.091
AF-G4V6U2-F1-model_v4,3.29,0.091
AF-G4V8N4-F1-model_v4,3.29,0.092
AF-A0A3Q0KGK8-F1-model_v4,3.28,0.091
AF-A0A5K4EB74-F1-model_v4,3.28,0.091
AF-A0A5K4F695-F1-model_v4,3.28,0.091
AF-A0A5K4F6W8-F1-model_v4,3.28,0.091
AF-A0A5K4FBM8-F1-model_v4,3.28,0.091
AF-A0A5K4FC59-F1-model_v4,3.28,0.091
AF-G4M0G9-F1-model_v4,3.28,0.091
AF-Q65A65-F1-model_v4,3.28,0.091
AF-A0A3Q0KI09-F1-model_v4,3.27,0.091
AF-A0A3Q0KNZ0-F1-model_v4,3.27,0.09
AF-A0A3Q0KRW6-F1-model_v4,3.27,0.09
AF-A0A3Q0KSY5-F1-model_v4,3.27,0.091
AF-A0A5K4EFX7-F1-model_v4,3.27,0.091
AF-A0A5K4EPZ6-F1-model_v4,3.27,0.091
AF-A0A5K4ESR7-F1-model_v4,3.27,0.09
AF-A0A5K4F1M3-F1-model_v4,3.27,0.09
AF-A0A5K4F393-F1-model_v4,3.27,0.091
AF-A0A5K4F5M8-F1-model_v4,3.27,0.091
AF-A0A5K4FAN2-F1-model_v4,3.27,0.09
AF-A0A3Q0KN86-F1-model_v4,3.26,0.09
AF-A0A5K4F8D7-F1-model_v4,3.26,0.09
AF-A0A5K4F8Y9-F1-model_v4,3.26,0.09
AF-A0A5K4F9E1-F1-model_v4,3.26,0.09
AF-A0A5K4FAH6-F1-model_v4,3.26,0.09
AF-A0A5K4FEN5-F1-model_v4,3.26,0.09
AF-A0A5K4FFG5-F1-model_v4,3.26,0.09
AF-G4M0K4-F1-model_v4,3.26,0.09
AF-G4VIX3-F1-model_v4,3.26,0.09
AF-A0A3Q0KNC5-F1-model_v4,3.25,0.09
AF-A0A5K4EPB8-F1-model_v4,3.25,0.09
AF-A0A5K4F519-F1-model_v4,3.25,0.09
AF-G4M0Z5-F1-model_v4,3.25,0.09
AF-G4V5V5-F1-model_v4,3.25,0.09
AF-G4VM64-F1-model_v4,3.25,0.09
AF-A0A3Q0KH81-F1-model_v4,3.24,0.089
AF-A0A3Q0KNB8-F1-model_v4,3.24,0.089
AF-A0A5K4EF24-F1-model_v4,3.24,0.089
AF-A0A5K4F764-F1-model_v4,3.24,0.089
AF-A0A5K4FA09-F1-model_v4,3.24,0.089
AF-G4VM57-F1-model_v4,3.24,0.089
AF-A0A3Q0KBC4-F1-model_v4,3.23,0.089
AF-A0A3Q0KE49-F1-model_v4,3.23,0.089
AF-A0A3Q0KG08-F1-model_v4,3.23,0.089
AF-A0A3Q0KL00-F1-model_v4,3.23,0.089
AF-A0A3Q0KMJ9-F1-model_v4,3.23,0.089
AF-A0A3Q0KRU9-F1-model_v4,3.23,0.089
AF-A0A3Q0KSW1-F1-model_v4,3.23,0.089
AF-A0A5K4ENR1-F1-model_v4,3.23,0.089
AF-A0A5K4F5A7-F1-model_v4,3.23,0.089
AF-A0A5K4F763-F1-model_v4,3.23,0.089
AF-A0A5K4FAJ8-F1-model_v4,3.23,0.089
AF-G4VN30-F1-model_v4,3.23,0.089
